support,opposition,modal_regime,seed_disagreement,symmetric_fixed_point,lambda_symmetric,lambda_antisymmetric,symmetric_fixed_stable,n_collapse,n_equilibrium,n_lock_in,n_oscillation,n_unresolved,regime_transition_candidate,bifurcation_candidate
1.75,8.25,lock-in,False,0.4546062245,-1.0537424719,2.0455000924,False,0,0,7,0,0,False,False
1.75,8.5,lock-in,False,0.4413044110,-1.1094967253,2.0957160366,False,0,0,7,0,0,False,False
1.75,8.75,lock-in,False,0.4287942036,-1.1634162391,2.1431351773,False,0,0,7,0,0,False,False
1.75,9.0,lock-in,False,0.4170110788,-1.2155641948,2.1880155506,False,0,0,7,0,0,False,False
1.75,9.25,lock-in,False,0.4058963639,-1.2660086547,2.2305866774,False,0,0,7,0,0,False,False
1.75,9.5,lock-in,False,0.3953968163,-1.3148199567,2.2710526525,False,0,0,7,0,0,False,False
1.75,9.75,lock-in,True,0.3854641713,-1.3620688777,2.3095950534,False,0,0,6,1,0,True,False
1.75,10.0,lock-in,True,0.3760546895,-1.4078253601,2.3463756002,False,0,0,4,3,0,True,False
1.75,10.25,oscillation,True,0.3671287229,-1.4521576482,2.3815385430,False,0,0,3,4,0,True,False
1.75,10.5,oscillation,True,0.3586503086,-1.4951317208,2.4152127797,False,0,0,1,6,0,True,False
1.75,10.75,oscillation,False,0.3505867968,-1.5368109392,2.4475137180,False,0,0,0,7,0,False,False
1.75,11.0,oscillation,False,0.3429085114,-1.5772558495,2.4785449063,False,0,0,0,7,0,False,False
1.75,11.25,oscillation,False,0.3355884450,-1.6165240942,2.5083994565,False,0,0,0,7,0,False,False
1.75,11.5,oscillation,False,0.3286019845,-1.6546704022,2.5371612833,False,0,0,0,7,0,False,False
1.75,11.75,oscillation,False,0.3219266667,-1.6917466317,2.5649061836,False,0,0,0,7,0,False,False
1.75,12.0,oscillation,False,0.3155419595,-1.7278018505,2.5917027757,False,0,0,0,7,0,False,False
1.75,12.25,oscillation,False,0.3094290679,-1.7628824387,2.6176133181,False,0,0,0,7,0,False,False
1.75,12.5,oscillation,False,0.3035707603,-1.7970322073,2.6426944226,False,0,0,0,7,0,False,False
1.75,12.75,oscillation,False,0.2979512150,-1.8302925241,2.6669976780,False,0,0,0,7,0,False,False
1.75,13.0,oscillation,False,0.2925558824,-1.8627024426,2.6905701948,False,0,0,0,7,0,False,False
1.75,13.25,oscillation,False,0.2873713633,-1.8942988314,2.7134550828,False,0,0,0,7,0,False,False
1.75,13.5,oscillation,False,0.2823852997,-1.9251165008,2.7356918696,False,0,0,0,7,0,False,False
1.75,13.75,oscillation,False,0.2775862773,-1.9551883256,2.7573168695,False,0,0,0,7,0,False,False
1.75,14.0,oscillation,False,0.2729637391,-1.9845453624,2.7783635074,False,0,0,0,7,0,False,False
2.0,0.0,equilibrium,False,0.9975026147,0.0099645935,0.0000000000,True,0,7,0,0,0,False,False
2.0,0.25,equilibrium,False,0.9967890066,0.0120025608,0.0008001707,True,0,7,0,0,0,False,False
2.0,0.5,equilibrium,False,0.9958708582,0.0143923219,0.0020560460,True,0,7,0,0,0,False,False
2.0,0.75,equilibrium,False,0.9946894798,0.0171675354,0.0039617389,True,0,7,0,0,0,False,False
2.0,1.0,equilibrium,False,0.9931695349,0.0203514297,0.0067838099,True,0,7,0,0,0,False,False
2.0,1.25,equilibrium,False,0.9912146031,0.0239475878,0.0108852672,True,0,7,0,0,0,False,False
2.0,1.5,equilibrium,False,0.9887018592,0.0279262320,0.0167557392,True,0,7,0,0,0,False,False
2.0,1.75,equilibrium,False,0.9854759805,0.0322044128,0.0250478767,True,0,7,0,0,0,False,False
2.0,2.0,equilibrium,False,0.9813427219,0.0366183681,0.0366183681,True,0,7,0,0,0,False,False
2.0,2.25,equilibrium,False,0.9760632069,0.0408866902,0.0525686017,True,0,7,0,0,0,False,False
2.0,2.5,equilibrium,False,0.9693509925,0.0445644687,0.0742741145,True,0,7,0,0,0,False,False
2.0,2.75,equilibrium,False,0.9608754367,0.0469922898,0.1033830375,True,0,7,0,0,0,False,False
2.0,3.0,equilibrium,False,0.9502765577,0.0472510216,0.1417530647,True,0,7,0,0,0,False,False
2.0,3.25,equilibrium,False,0.9371974364,0.0441438012,0.1912898052,True,0,7,0,0,0,False,False
2.0,3.5,equilibrium,False,0.9213381678,0.0362370742,0.2536595193,True,0,7,0,0,0,False,False
2.0,3.75,equilibrium,False,0.9025277700,0.0219928486,0.3298927290,True,0,7,0,0,0,False,False
2.0,4.0,equilibrium,False,0.8807970780,0.0000000000,0.4199743416,True,0,7,0,0,0,False,False
2.0,4.25,equilibrium,False,0.8564231567,-0.0307406333,0.5225907668,True,0,7,0,0,0,False,False
2.0,4.5,equilibrium,False,0.8299173108,-0.0705772840,0.6351955561,True,0,7,0,0,0,False,False
2.0,4.75,equilibrium,False,0.8019515274,-0.1191189563,0.7544200568,True,0,7,0,0,0,False,False
2.0,5.0,equilibrium,False,0.7732493552,-0.1753347899,0.8766739495,True,0,7,0,0,0,True,False
2.0,5.25,unresolved,False,0.7444822586,-0.2377855315,0.9986992324,True,0,0,0,0,7,True,True
2.0,5.5,lock-in,False,0.7162016055,-0.3048852987,1.1179127618,False,0,0,7,0,0,True,True
2.0,5.75,lock-in,False,0.6888132247,-0.3751117408,1.2325100056,False,0,0,7,0,0,False,False
2.0,6.0,lock-in,False,0.6625841928,-0.4471327605,1.3413982815,False,0,0,7,0,0,False,False
2.0,6.25,lock-in,False,0.6376665021,-0.5198578519,1.4440495887,False,0,0,7,0,0,False,False
2.0,6.5,lock-in,False,0.6141253709,-0.5924384993,1.5403400982,False,0,0,7,0,0,False,False
2.0,6.75,lock-in,False,0.5919652458,-0.6642415823,1.6304111566,False,0,0,7,0,0,False,False
2.0,7.0,lock-in,False,0.5711507533,-0.7348127109,1.7145629922,False,0,0,7,0,0,False,False
2.0,7.25,lock-in,False,0.5516222876,-0.8038392031,1.7931797608,False,0,0,7,0,0,False,False
2.0,7.5,lock-in,False,0.5333069881,-0.8711172559,1.8666798341,False,0,0,7,0,0,False,False
2.0,7.75,lock-in,False,0.5161261445,-0.9365248030,1.9354845928,False,0,0,7,0,0,False,False
2.0,8.0,lock-in,False,0.5000000000,-1.0000000000,2.0000000000,False,0,0,7,0,0,False,False
2.0,8.25,lock-in,False,0.4848507337,-1.0615246239,2.0606066228,False,0,0,7,0,0,False,False
2.0,8.5,lock-in,False,0.4706042065,-1.1211114930,2.1176550423,False,0,0,7,0,0,False,False
2.0,8.75,lock-in,False,0.4571908874,-1.1787950544,2.1714645740,False,0,0,7,0,0,False,False
2.0,9.0,lock-in,False,0.4445462498,-1.2346244079,2.2223239343,False,0,0,7,0,0,False,False
2.0,9.25,lock-in,False,0.4326108332,-1.2886581760,2.2704929768,False,0,0,7,0,0,False,False
2.0,9.5,lock-in,False,0.4213301033,-1.3409607605,2.3162049499,False,0,0,7,0,0,False,False
2.0,9.75,lock-in,False,0.4106541960,-1.3915996320,2.3596689412,False,0,0,7,0,0,False,False
2.0,10.0,lock-in,True,0.4005376009,-1.4406433870,2.4010723116,False,0,0,5,2,0,True,False
2.0,10.25,lock-in,True,0.3909388219,-1.4881603715,2.4405830093,False,0,0,4,3,0,True,False
2.0,10.5,oscillation,True,0.3818200357,-1.5342177243,2.4783517085,False,0,0,2,5,0,True,False
2.0,10.75,oscillation,True,0.3731467614,-1.5788807270,2.5145137505,False,0,0,1,6,0,True,False
2.0,11.0,oscillation,False,0.3648875496,-1.6222123803,2.5491908833,False,0,0,0,7,0,False,False
2.0,11.25,oscillation,False,0.3570136945,-1.6642731442,2.5824928100,False,0,0,0,7,0,False,False
2.0,11.5,oscillation,False,0.3494989693,-1.7051207982,2.6145185572,False,0,0,0,7,0,False,False
2.0,11.75,oscillation,False,0.3423193864,-1.7448103867,2.6453576830,False,0,0,0,7,0,False,False
2.0,12.0,oscillation,False,0.3354529798,-1.7833942253,2.6750913379,False,0,0,0,7,0,False,False
2.0,12.25,oscillation,False,0.3288796100,-1.8209219501,2.7037931987,False,0,0,0,7,0,False,False
2.0,12.5,oscillation,False,0.3225807875,-1.8574405957,2.7315302878,False,0,0,0,7,0,False,False
2.0,12.75,oscillation,False,0.3165395151,-1.8929946918,2.7583636938,False,0,0,0,7,0,False,False
2.0,13.0,oscillation,False,0.3107401470,-1.9276263722,2.7843492043,False,0,0,0,7,0,False,False
2.0,13.25,oscillation,False,0.3051682610,-1.9613754897,2.8095378636,False,0,0,0,7,0,False,False
2.0,13.5,oscillation,False,0.2998105459,-1.9942797333,2.8339764632,False,0,0,0,7,0,False,False
2.0,13.75,oscillation,False,0.2946546988,-2.0263747460,2.8577079752,False,0,0,0,7,0,False,False
2.0,14.0,oscillation,False,0.2896893344,-2.0576942392,2.8807719349,False,0,0,0,7,0,False,False
2.25,0.0,equilibrium,False,0.9980582715,0.0077518329,0.0000000000,True,0,7,0,0,0,False,False
2.25,0.25,equilibrium,False,0.9975041842,0.0093359502,0.0006223967,True,0,7,0,0,0,False,False
2.25,0.5,equilibrium,False,0.9967916040,0.0111933575,0.0015990511,True,0,7,0,0,0,False,False
2.25,0.75,equilibrium,False,0.9958751583,0.0133504390,0.0030808705,True,0,7,0,0,0,False,False
2.25,1.0,equilibrium,False,0.9946966008,0.0158258193,0.0052752731,True,0,7,0,0,0,False,False
2.25,1.25,equilibrium,False,0.9931813289,0.0186234863,0.0084652210,True,0,7,0,0,0,False,False
2.25,1.5,equilibrium,False,0.9912341330,0.0217225665,0.0130335399,True,0,7,0,0,0,False,False
2.25,1.75,equilibrium,False,0.9887341771,0.0250625342,0.0194930822,True,0,7,0,0,0,False,False
2.25,2.0,equilibrium,False,0.9855293831,0.0285224364,0.0285224364,True,0,7,0,0,0,False,False
2.25,2.25,equilibrium,False,0.9814307376,0.0318927785,0.0410050009,True,0,7,0,0,0,False,False
2.25,2.5,equilibrium,False,0.9762076561,0.0348394023,0.0580656706,True,0,7,0,0,0,False,False
2.25,2.75,equilibrium,False,0.9695865007,0.0368606480,0.0810934256,True,0,7,0,0,0,False,False
2.25,3.0,equilibrium,False,0.9612556574,0.0372432186,0.1117296557,True,0,7,0,0,0,False,False
2.25,3.25,equilibrium,False,0.9508818592,0.0350291618,0.1517930343,True,0,7,0,0,0,False,False
2.25,3.5,equilibrium,False,0.9381426641,0.0290155029,0.2031085206,True,0,7,0,0,0,False,False
2.25,3.75,equilibrium,False,0.9227772894,0.0178148409,0.2672226135,True,0,7,0,0,0,False,False
2.25,4.0,equilibrium,False,0.9046505351,0.0000000000,0.3450317778,True,0,7,0,0,0,False,False
2.25,4.25,equilibrium,False,0.8838132213,-0.0256718528,0.4364214975,True,0,7,0,0,0,False,False
2.25,4.5,equilibrium,False,0.8605340812,-0.0600075881,0.5400682933,True,0,7,0,0,0,False,False
2.25,4.75,equilibrium,False,0.8352825024,-0.1031892327,0.6535318070,True,0,7,0,0,0,False,False
2.25,5.0,equilibrium,False,0.8086617947,-0.1547278965,0.7736394826,True,0,7,0,0,0,False,False
2.25,5.25,equilibrium,False,0.7813164348,-0.2135763294,0.8970205836,True,0,7,0,0,0,True,True
2.25,5.5,equilibrium,False,0.7538460368,-0.2783432844,1.0205920429,False,0,7,0,0,0,True,True
2.25,5.75,lock-in,False,0.7267488340,-0.3475236910,1.1418635562,False,0,0,7,0,0,True,False
2.25,6.0,lock-in,False,0.7003995050,-0.4196800768,1.2590402303,False,0,0,7,0,0,False,False
2.25,6.25,lock-in,False,0.6750532402,-0.4935518169,1.3709772692,False,0,0,7,0,0,False,False
2.25,6.5,lock-in,False,0.6508641188,-0.5681000441,1.4770601147,False,0,0,7,0,0,False,False
2.25,6.75,lock-in,False,0.6279080678,-0.6425086970,1.5770668018,False,0,0,7,0,0,False,False
2.25,7.0,lock-in,False,0.6062046184,-0.7161617371,1.6710440532,False,0,0,7,0,0,False,False
2.25,7.25,lock-in,False,0.5857349521,-0.7886109335,1.7592090054,False,0,0,7,0,0,False,False
2.25,7.5,lock-in,False,0.5664557204,-0.8595427303,1.8418772792,False,0,0,7,0,0,False,False
2.25,7.75,lock-in,False,0.5483090733,-0.9287483754,1.9194133091,False,0,0,7,0,0,False,False
2.25,8.0,lock-in,False,0.5312296470,-0.9960988366,1.9921976732,False,0,0,7,0,0,False,False
2.25,8.25,lock-in,False,0.5151492663,-1.0615246239,2.0606066228,False,0,0,7,0,0,False,False
2.25,8.5,lock-in,False,0.5000000000,-1.1250000000,2.1250000000,False,0,0,7,0,0,False,False
2.25,8.75,lock-in,False,0.4857160630,-1.1865308534,2.1857147300,False,0,0,7,0,0,False,False
2.25,9.0,lock-in,False,0.4722349296,-1.2461455043,2.2430619078,False,0,0,7,0,0,False,False
2.25,9.25,lock-in,False,0.4594979189,-1.3038878025,2.2973261282,False,0,0,7,0,0,False,False
2.25,9.5,lock-in,False,0.4474504324,-1.3598119862,2.3487661580,False,0,0,7,0,0,False,False
2.25,9.75,lock-in,False,0.4360419706,-1.4139788803,2.3976163622,False,0,0,7,0,0,False,False
2.25,10.0,lock-in,True,0.4252260127,-1.4664531049,2.4440885082,False,0,0,6,1,0,True,False
2.25,10.25,lock-in,True,0.4149598159,-1.5173010443,2.4883737126,False,0,0,5,2,0,True,False
2.25,10.5,lock-in,True,0.4052041733,-1.5665893831,2.5306443880,False,0,0,4,3,0,True,False
2.25,10.75,oscillation,True,0.3959231533,-1.6143840673,2.5710561072,False,0,0,2,5,0,True,False
2.25,11.0,oscillation,True,0.3870838370,-1.6607495809,2.6097493414,False,0,0,1,6,0,True,False
2.25,11.25,oscillation,False,0.3786560637,-1.7057484561,2.6468510526,False,0,0,0,7,0,False,False
2.25,11.5,oscillation,False,0.3706121888,-1.7494409573,2.6824761346,False,0,0,0,7,0,False,False
2.25,11.75,oscillation,False,0.3629268581,-1.7918848917,2.7167287068,False,0,0,0,7,0,False,False
2.25,12.0,oscillation,False,0.3555767995,-1.8331355132,2.7497032698,False,0,0,0,7,0,False,False
2.25,12.25,oscillation,False,0.3485406319,-1.8732454936,2.7814857329,False,0,0,0,7,0,False,False
2.25,12.5,oscillation,False,0.3417986918,-1.9122649418,2.8121543262,False,0,0,0,7,0,False,False
2.25,12.75,oscillation,False,0.3353328750,-1.9502414570,2.8417804088,False,0,0,0,7,0,False,False
2.25,13.0,oscillation,False,0.3291264940,-1.9872202046,2.8704291845,False,0,0,0,7,0,False,False
2.25,13.25,oscillation,False,0.3231641493,-2.0232440077,2.8981603354,False,0,0,0,7,0,False,False
2.25,13.5,oscillation,False,0.3174316127,-2.0583534477,2.9250285836,False,0,0,0,7,0,False,False
2.25,13.75,oscillation,False,0.3119157226,-2.0925869698,2.9510841881,False,0,0,0,7,0,False,False
2.25,14.0,oscillation,False,0.3066042892,-2.1259809903,2.9763733865,False,0,0,0,7,0,False,False
2.5,0.0,equilibrium,False,0.9984897353,0.0060319352,0.0000000000,True,0,7,0,0,0,False,False
2.5,0.25,equilibrium,False,0.9980592189,0.0072638044,0.0004842536,True,0,7,0,0,0,False,False
2.5,0.5,equilibrium,False,0.9975057507,0.0087080979,0.0012440140,True,0,7,0,0,0,False,False
2.5,0.75,equilibrium,False,0.9967941951,0.0103854650,0.0023966458,True,0,7,0,0,0,False,False
2.5,1.0,equilibrium,False,0.9958794449,0.0123107282,0.0041035761,True,0,7,0,0,0,False,False
2.5,1.25,equilibrium,False,0.9947036932,0.0144877037,0.0065853199,True,0,7,0,0,0,False,False
2.5,1.5,equilibrium,False,0.9931930618,0.0169015094,0.0101409057,True,0,7,0,0,0,False,False
2.5,1.75,equilibrium,False,0.9912535326,0.0195074250,0.0151724417,True,0,7,0,0,0,False,False
2.5,2.0,equilibrium,False,0.9887662180,0.0222151682,0.0222151682,True,0,7,0,0,0,False,False
2.5,2.25,equilibrium,False,0.9855821981,0.0248673755,0.0319723399,True,0,7,0,0,0,False,False
2.5,2.5,equilibrium,False,0.9815175139,0.0272113257,0.0453522095,True,0,7,0,0,0,False,False
2.5,2.75,equilibrium,False,0.9763495122,0.0288639277,0.0635006410,True,0,7,0,0,0,False,False
2.5,3.0,equilibrium,False,0.9698166520,0.0292723135,0.0878169406,True,0,7,0,0,0,False,False
2.5,3.25,equilibrium,False,0.9616250150,0.0276767592,0.1199326231,True,0,7,0,0,0,False,False
2.5,3.5,equilibrium,False,0.9514656989,0.0230893614,0.1616255295,True,0,7,0,0,0,False,False
2.5,3.75,equilibrium,False,0.9390469590,0.0143094419,0.2146416292,True,0,7,0,0,0,False,False
2.5,4.0,equilibrium,False,0.9241418200,0.0000000000,0.2804148662,True,0,7,0,0,0,False,False
2.5,4.25,equilibrium,False,0.9066447685,-0.0211600081,0.3597201370,True,0,7,0,0,0,False,False
2.5,4.5,equilibrium,False,0.8866217735,-0.0502618021,0.4523562193,True,0,7,0,0,0,False,False
2.5,4.75,equilibrium,False,0.8643325142,-0.0879463643,0.5569936408,True,0,7,0,0,0,False,False
2.5,5.0,equilibrium,False,0.8402098334,-0.1342572693,0.6712863463,True,0,7,0,0,0,False,False
2.5,5.25,equilibrium,False,0.8147991923,-0.1886268357,0.7922327098,True,0,7,0,0,0,False,False
2.5,5.5,equilibrium,False,0.7886790547,-0.2499966050,0.9166542185,True,0,7,0,0,0,True,True
2.5,5.75,lock-in,False,0.7623886161,-0.3170163748,1.0416252315,False,0,0,7,0,0,True,True
2.5,6.0,lock-in,False,0.7363803331,-0.3882486762,1.1647460286,False,0,0,7,0,0,False,False
2.5,6.25,lock-in,False,0.7110005984,-0.4623271819,1.2842421718,False,0,0,7,0,0,False,False
2.5,6.5,lock-in,False,0.6864920429,-0.5380517949,1.3989346667,False,0,0,7,0,0,False,False
2.5,6.75,lock-in,False,0.6630080186,-0.6144280611,1.5081416045,False,0,0,7,0,0,False,False
2.5,7.0,lock-in,False,0.6406314204,-0.6906684107,1.6115596251,False,0,0,7,0,0,False,False
2.5,7.25,lock-in,False,0.6193930174,-0.7661722490,1.7091534786,False,0,0,7,0,0,False,False
2.5,7.5,lock-in,False,0.5992870450,-0.8404972894,1.8010656202,False,0,0,7,0,0,False,False
2.5,7.75,lock-in,False,0.5802834467,-0.9133296307,1.8875479035,False,0,0,7,0,0,False,False
2.5,8.0,lock-in,False,0.5623369868,-0.9844564003,1.9689128006,False,0,0,7,0,0,False,False
2.5,8.25,lock-in,False,0.5453937755,-1.0537424719,2.0455000924,False,0,0,7,0,0,False,False
2.5,8.5,lock-in,False,0.5293957935,-1.1211114930,2.1176550423,False,0,0,7,0,0,False,False
2.5,8.75,lock-in,False,0.5142839370,-1.1865308534,2.1857147300,False,0,0,7,0,0,False,False
2.5,9.0,lock-in,False,0.5000000000,-1.2500000000,2.2500000000,False,0,0,7,0,0,False,False
2.5,9.25,lock-in,False,0.4864879095,-1.3115414729,2.3108111666,False,0,0,7,0,0,False,False
2.5,9.5,lock-in,False,0.4736944467,-1.3711940983,2.3684261697,False,0,0,7,0,0,False,False
2.5,9.75,lock-in,False,0.4615696189,-1.4290078584,2.4231002817,False,0,0,7,0,0,False,False
2.5,10.0,lock-in,False,0.4500668000,-1.4850400532,2.4750667554,False,0,0,7,0,0,False,False
2.5,10.25,lock-in,True,0.4391427207,-1.5393524473,2.5245380135,False,0,0,5,2,0,True,False
2.5,10.5,lock-in,True,0.4287573651,-1.5920091653,2.5717071132,False,0,0,5,2,0,True,False
2.5,10.75,lock-in,True,0.4188738105,-1.6430751543,2.6167493198,False,0,0,4,3,0,True,False
2.5,11.0,oscillation,True,0.4094580382,-1.6926150721,2.6598236847,False,0,0,3,4,0,True,False
2.5,11.25,oscillation,True,0.4004787304,-1.7406924975,2.7010745651,False,0,0,1,6,0,True,False
2.5,11.5,oscillation,False,0.3919070653,-1.7873693811,2.7406330509,False,0,0,0,7,0,False,False
2.5,11.75,oscillation,False,0.3837165176,-1.8327056759,2.7786182828,False,0,0,0,7,0,False,False
2.5,12.0,oscillation,False,0.3758826678,-1.8767591027,2.8151386541,False,0,0,0,7,0,False,False
2.5,12.25,oscillation,False,0.3683830231,-1.9195850140,2.8502928996,False,0,0,0,7,0,False,False
2.5,12.5,oscillation,False,0.3611968517,-1.9612363312,2.8841710753,False,0,0,0,7,0,False,False
2.5,12.75,oscillation,False,0.3543050291,-2.0017635353,2.9168554371,False,0,0,0,7,0,False,False
2.5,13.0,oscillation,False,0.3476898979,-2.0412146952,2.9484212264,False,0,0,0,7,0,False,False
2.5,13.25,oscillation,False,0.3413351394,-2.0796355236,2.9789373717,False,0,0,0,7,0,False,False
2.5,13.5,oscillation,False,0.3352256570,-2.1170694509,3.0084671144,False,0,0,0,7,0,False,False
2.5,13.75,oscillation,False,0.3293474699,-2.1535577111,3.0370685669,False,0,0,0,7,0,False,False
2.5,14.0,oscillation,False,0.3236876169,-2.1891394357,3.0647952100,False,0,0,0,7,0,False,False
2.75,0.0,equilibrium,False,0.9988249865,0.0046945313,0.0000000000,True,0,7,0,0,0,False,False
2.75,0.25,equilibrium,False,0.9984903078,0.0056527989,0.0003768533,True,0,7,0,0,0,False,False
2.75,0.5,equilibrium,False,0.9980601649,0.0067762526,0.0009680361,True,0,7,0,0,0,False,False
2.75,0.75,equilibrium,False,0.9975073143,0.0080810346,0.0018648541,True,0,7,0,0,0,False,False
2.75,1.0,equilibrium,False,0.9967967799,0.0095788784,0.0031929595,True,0,7,0,0,0,False,False
2.75,1.25,equilibrium,False,0.9958837182,0.0112731795,0.0051241725,True,0,7,0,0,0,False,False
2.75,1.5,equilibrium,False,0.9947107572,0.0131531669,0.0078919001,True,0,7,0,0,0,False,False
2.75,1.75,equilibrium,False,0.9932047342,0.0151854529,0.0118109078,True,0,7,0,0,0,False,False
2.75,2.0,equilibrium,False,0.9912728036,0.0173020648,0.0173020648,True,0,7,0,0,0,False,False
2.75,2.25,equilibrium,False,0.9887979861,0.0193839254,0.0249221898,True,0,7,0,0,0,False,False
2.75,2.5,equilibrium,False,0.9856344371,0.0212387902,0.0353979837,True,0,7,0,0,0,False,False
2.75,2.75,equilibrium,False,0.9816030814,0.0225730899,0.0496607978,True,0,7,0,0,0,False,False
2.75,3.0,equilibrium,False,0.9764888569,0.0229583692,0.0688751077,True,0,7,0,0,0,False,False
2.75,3.25,equilibrium,False,0.9700416593,0.0217956289,0.0944477252,True,0,7,0,0,0,False,False
2.75,3.5,equilibrium,False,0.9619840486,0.0182853694,0.1279975859,True,0,7,0,0,0,False,False
2.75,3.75,equilibrium,False,0.9520293888,0.0114173579,0.1712603689,True,0,7,0,0,0,False,False
2.75,4.0,equilibrium,False,0.9399133498,0.0000000000,0.2259049786,True,0,7,0,0,0,False,False
2.75,4.25,equilibrium,False,0.9254382954,-0.0172505642,0.2932595914,True,0,7,0,0,0,False,False
2.75,4.5,equilibrium,False,0.9085234684,-0.0415542879,0.3739885908,True,0,7,0,0,0,False,False
2.75,4.75,equilibrium,False,0.8892462855,-0.0738654969,0.4678148138,True,0,7,0,0,0,False,False
2.75,5.0,equilibrium,False,0.8678570736,-0.1146811734,0.5734058672,True,0,7,0,0,0,False,False
2.75,5.25,equilibrium,False,0.8447565909,-0.1639286163,0.6885001884,True,0,7,0,0,0,False,False
2.75,5.5,equilibrium,False,0.8204410415,-0.2209763084,0.8102464640,True,0,7,0,0,0,False,False
2.75,5.75,equilibrium,False,0.7954331494,-0.2847586949,0.9356357118,True,0,7,0,0,0,True,True
2.75,6.0,lock-in,False,0.7702208027,-0.3539614356,1.0618843067,False,0,0,7,0,0,True,True
2.75,6.25,lock-in,False,0.7452168006,-0.4272046216,1.1866795043,False,0,0,7,0,0,False,False
2.75,6.5,lock-in,False,0.7207419798,-0.5031824459,1.3082743594,False,0,0,7,0,0,False,False
2.75,6.75,lock-in,False,0.6970263715,-0.5807466746,1.4254691104,False,0,0,7,0,0,False,False
2.75,7.0,lock-in,False,0.6742207732,-0.6589413666,1.5375298553,False,0,0,7,0,0,False,False
2.75,7.25,lock-in,False,0.6524123402,-0.7370040553,1.6440859694,False,0,0,7,0,0,False,False
2.75,7.5,lock-in,False,0.6316401423,-0.8143480553,1.7450315471,False,0,0,7,0,0,False,False
2.75,7.75,lock-in,False,0.6119086884,-0.8905366705,1.8404424523,False,0,0,7,0,0,False,False
2.75,8.0,lock-in,False,0.5931987787,-0.9652559506,1.9305119012,False,0,0,7,0,0,False,False
2.75,8.25,lock-in,False,0.5754757623,-1.0382894895,2.0155031268,False,0,0,7,0,0,False,False
2.75,8.5,lock-in,False,0.5586955890,-1.1094967253,2.0957160366,False,0,0,7,0,0,False,False
2.75,8.75,lock-in,False,0.5428091126,-1.1787950544,2.1714645740,False,0,0,7,0,0,False,False
2.75,9.0,lock-in,False,0.5277650704,-1.2461455043,2.2430619078,False,0,0,7,0,0,False,False
2.75,9.25,lock-in,False,0.5135120905,-1.3115414729,2.3108111666,False,0,0,7,0,0,False,False
2.75,9.5,lock-in,False,0.5000000000,-1.3750000000,2.3750000000,False,0,0,7,0,0,False,False
2.75,9.75,lock-in,False,0.4871806400,-1.4365550681,2.4358977241,False,0,0,7,0,0,False,False
2.75,10.0,lock-in,False,0.4750083375,-1.4962525008,2.4937541681,False,0,0,7,0,0,False,False
2.75,10.25,lock-in,False,0.4634401426,-1.5541461052,2.5487996125,False,0,0,7,0,0,False,False
2.75,10.5,lock-in,True,0.4524359082,-1.6102947716,2.6012454003,False,0,0,6,1,0,True,False
2.75,10.75,lock-in,True,0.4419582659,-1.6647603105,2.6512849389,False,0,0,5,2,0,True,False
2.75,11.0,lock-in,True,0.4319725365,-1.7176058495,2.6990949063,False,0,0,4,3,0,True,False
2.75,11.25,oscillation,True,0.4224466007,-1.7688946593,2.7448365403,False,0,0,3,4,0,True,False
2.75,11.5,oscillation,True,0.4133507483,-1.8186893039,2.7886569326,False,0,0,1,6,0,True,False
2.75,11.75,oscillation,True,0.4046575181,-1.8670510363,2.8306902809,False,0,0,1,6,0,True,False
2.75,12.0,oscillation,False,0.3963415351,-1.9140393812,2.8710590718,False,0,0,0,7,0,False,False
2.75,12.25,oscillation,False,0.3883793525,-1.9597118563,2.9098751805,False,0,0,0,7,0,False,False
2.75,12.5,oscillation,False,0.3807492996,-2.0041237990,2.9472408808,False,0,0,0,7,0,False,False
2.75,12.75,oscillation,False,0.3734313383,-2.0473282713,2.9832497668,False,0,0,0,7,0,False,False
2.75,13.0,oscillation,False,0.3664069290,-2.0893760224,3.0179875879,False,0,0,0,7,0,False,False
2.75,13.25,oscillation,False,0.3596589071,-2.1303154931,3.0515330036,False,0,0,0,7,0,False,False
2.75,13.5,oscillation,False,0.3531713678,-2.1701928512,3.0839582623,False,0,0,0,7,0,False,False
2.75,13.75,oscillation,False,0.3469295616,-2.2090520486,3.1153298122,False,0,0,0,7,0,False,False
2.75,14.0,oscillation,False,0.3409197978,-2.2469348926,3.1457088496,False,0,0,0,7,0,False,False
3.0,0.0,equilibrium,False,0.9990856135,0.0036542014,0.0000000000,True,0,7,0,0,0,False,False
3.0,0.25,equilibrium,False,0.9988253327,0.0043998278,0.0002933219,True,0,7,0,0,0,False,False
3.0,0.5,equilibrium,False,0.9984908796,0.0052739502,0.0007534215,True,0,7,0,0,0,False,False
3.0,0.75,equilibrium,False,0.9980611095,0.0062891764,0.0014513484,True,0,7,0,0,0,False,False
3.0,1.0,equilibrium,False,0.9975088750,0.0074547579,0.0024849193,True,0,7,0,0,0,False,False
3.0,1.25,equilibrium,False,0.9967993585,0.0087735929,0.0039879968,True,0,7,0,0,0,False,False
3.0,1.5,equilibrium,False,0.9958879782,0.0102377827,0.0061426696,True,0,7,0,0,0,False,False
3.0,1.75,equilibrium,False,0.9947177928,0.0118221873,0.0091950346,True,0,7,0,0,0,False,False
3.0,2.0,equilibrium,False,0.9932163465,0.0134752711,0.0134752711,True,0,7,0,0,0,False,False
